Created At,Tweet Id,Text,lang,retweet_count,like_count,author_id,source,context_annotations,geo
2023-10-17 07:35:20+00:00,1714183296781893980,"@Roaastudies انتوا حماس ماقدرتوا عليها وجبتوا امريكا والغرب 
لو بس تجتمع الدول العربية عليكم",ar,0,0,549258526,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:35:19+00:00,1714183292856025512,هذه المرة يتذرع الاحتلال بهجوم حماس على إسرائيل يوم ٧ أكتوبر الماضي. لكن إسرائيل لا تحتاج إلى سبب لكي تمارس وحشيتها ضد المدنيين في غزة.,ar,0,0,263837997,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '840159122012102656', 'name': 'Political News', 'description': 'Political News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:35:12+00:00,1714183263755846025,علينا أن نسأل حزب الله لأن قرار الحرب والسلم بيده والدولة في خبر كان ... اي قطرة دم تسقط من اهل الجنوب يتحمل مسؤوليتها الحزب وحركة الإرهاب حماس https://t.co/kRqevGMxzN,ar,0,0,1470319503401795585,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '840159122012102656', 'name': 'Political News', 'description': 'Political News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518966975787008002', 'name': 'Lebanon Conflict '}}]",
2023-10-17 07:35:11+00:00,1714183257472868460,"نقطة يجب الوقوف عندها:
 لماذا هذا التوقيت بالذات بنفس الوقت الذي يقوم به الكيان الصهيوني بالترويج بأن حماس هي داعش تظهر داعش التي ماتت من جديد لتضرب في اوروبا؟

هي تخدم مصلحة من حماس او الكيان الصهيوني؟
فكر شوي https://t.co/U60zFk9GoK",ar,0,0,223746195,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:35:09+00:00,1714183249096831023,@EdyCohen حماس اضهرت هشاشة جيشكم وضعف قواتكم,ar,0,0,1208002676346236928,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:35:02+00:00,1714183222362255681,@jacksonhinklle لو لم تحقق حماس سوى نصر أنها أسقطت أقنعة الغرب المنافق و كذبات الديمقراطية و حقوق الإنسان التي صدّعونا بها رؤوسنا لعقود لكان ذلك أعظم نصر في هذا القرن ⁦🇵🇸⁩⁦🇵🇸⁩⁦✌️⁩⁦✌️⁩,ar,0,0,890263797084147712,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:35:02+00:00,1714183219346567557,"@aaabh9 حماس انتهت سياسياً و عسكرياً على يد عسكر مصر دعم لإسرائيل و خيانة لفلسطين
و لن يبقى فصيل مسلح في فلسطين ما دام عسكر مصر موجودين
هذه هي سبب اشتعال الحرب في غزه للقضاء على الفصائل",ar,0,0,1587297280197017600,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:35:01+00:00,1714183215936585979,@ScreenMix طيب يا وحش لما تقدر علي حماس ابقي كلم الدول,ar,0,0,1975655767,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:54+00:00,1714183186438058040,"مقاتلوا ""حماس"" يكتشفون نقطة ضعف في أجهزة الحماية النشطة لدبابة ""ميركافا"" 

 https://t.co/zNlKjSS8bG",ar,0,0,1358467146519621635,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:53+00:00,1714183181769777437,"@W99message اعتقد ستنتهي ظاهرة حماس والجهاد لأنهما استنفذتا كامل مهمتهما خدمة لمصلحة اليمين الاسرائيلي المتطرف سينتهيان معاً بعد خسارة الفلسطينيين لغزة والكثير من منجزاتهم في اقامة دولتهم ..
تحياتي من القلب",ar,0,0,828594243681804288,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:53+00:00,1714183181702746171,ليه شغفي للدوام كذا نايم؟ المشكله حتى بالعطله م حسيت بذرة شوق او حماس للدوام واذكر اول يوم داومت حرفياً الدنيا كانت تافله بكصتي وبالقوه سحلت روحي وداومت,ar,0,0,1526936536004141058,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:52+00:00,1714183177818775910,@Roaastudies اسالي حماس,ar,0,0,1527252869283467266,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:48+00:00,1714183162266268031,@aliAyyash86 يعني حماس بتنضرب,ar,0,0,1145247914312253440,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:46+00:00,1714183153374441899,"ايه الهشتاج ده
ده هشتاج في ريحة وساخه وتعريص للاحتلال 
معناه انو بيوافق ان الاحتلال يعاقب المقاومة لكن بيرفض العقاب الجماعي
#المقاومة_شرف_حماس_مقاومه https://t.co/MfaT0uBGA7",ar,0,0,941852288494301185,,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",
2023-10-17 07:34:45+00:00,1714183149788246213,@AvichayAdraee لو كنتم رجالا لما استنجدتم بامريكا ايها الجبناء الرعاديد  ضد ابطال المقاومه حماس فكيف بدخول حزب الله قريبا جدا فضلا عن استخدام الطيران وخوفكم من دخول برا علما ان ما تملكه قوى المقاومه في غزه متواضعا بما يملكه حزب الله النصر المقاومه في فلسطين ولبنان وكل اماكن تواجدهم,ar,0,0,912323429793136640,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:44+00:00,1714183147145879941,"طبعا محدش يجرأ يحمل حماس مسئولية إبادة مدنين عزل لو مش هيموتوا من القصف هيموتوا من الجوع والعطش، وطبعا جر المنطقة كلها لحفرة نار بس مش مهم كلة فدا تراب جذمة هنية ومشعل والمليارات 
لكن الجرأة واللسان الزفر ع الجيش المصرى ومحمد صلاح وكل ماهو مصرى  !!",ar,0,0,1216799287369183233,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:35+00:00,1714183109069971848,"لا واليكتلك انو ابو حماس نادالهم وغلسو،
راح ابو آلآء گص صورة من الحدود ورجع يسهر بالديسكو😂
مقاومة چيس تتن🤣 https://t.co/wca3zG6hDj",ar,0,0,1690838633798897664,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:32+00:00,1714183096415772682,"إنا لله وإنا إليه راجعون..
الدكتور أسامة المزيني، رئيس مجلس الشوى في حركة #حماس بـ #غزة ووزير التربية والتعليم الفلسطيني السابق في ذمة الله شهيداً..

نسأل الله له الرحمة والمغفرة، وما زالت حماس تُقدم قادتها شهداء.. https://t.co/g7YaJLGpg0",ar,0,0,1485112791384080387,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:30+00:00,1714183085116563594,"@drhossamsamy65 حضرتك لم يعتدي أحد علي الوطن و حدوده 
ما المطلوب منه ايها الأمريكي 
الزج به في صراعات قامت به حماس بإيعاز من إيران 
الجيش المصري يحمي مصر",ar,0,0,819285010805129217,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:27+00:00,1714183076123652331,عاجل روسيا الحرب ليس على حماس بل على المنطقة عامة من قبل الاحتلال الاسرائيلي وامريكا وبريطانيا,ar,0,1,2873939335,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:22+00:00,1714183051704521179,ستيفن كوك من مجلس العلاقات الخارجيه الامريكيه ب واشنطن : الصراع بين إسرائيل وحماس الذي استمر تسعة وأربعين يومًا في عام 2014، أرادت مصر أن تقوم إسرائيل بتدمير حماس، لكن إسرائيل اعترضت خوفًا من فراغ السلطة والفوضى في المنطقة، وقد تغيرت هذه المواقف الآن!!!!!!!!!!!!! https://t.co/5116ujN376,ar,0,0,186199853,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '840159122012102656', 'name': 'Political News', 'description': 'Political News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
2023-10-17 07:34:20+00:00,1714183045018697825,"طيب إمكانيات حماس ايه قصاد كل الحشد بأعداد و أسلحة؟!
الله غالب على أمره ، قادر على كل شيء https://t.co/5KDOQvknEb",ar,0,0,1111391924634742784,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",
