created_at,tweet_id,text,lang,retweet_count,like_count,author_id,en_translation
2023-10-20 20:07:03+00:00,1715459637036630359,@ahamdyos وضح جليا أن قيام دولة فلسطين وعاصمتها القدس الشرقية لا يمكن أن يتحقق فى وجود حماس والمقاومة ، وتأكد بمنتهى الوضوح وانعدام الضمير أن كبار العالم يقفون فى صف اسرائيل انطلاقا من مبدأ أن اسرائيل بتدافع عن نفسها !,ar,0,0,1574520764816031745,"It was made clear that the establishment of the State of Palestine with East Jerusalem as its capital could not be achieved in the presence of Hamas and the resistance, and it was confirmed with the utmost clarity and lack of conscience that the world’s leaders stand on Israel’s side, based on the principle that Israel defends itself."
2023-10-20 20:07:02+00:00,1715459632389398991,عاجل | وزير الخارجية الأمريكي: حماس تستخدم المدنيين دروعا بشرية,ar,0,0,243368411,Urgent US Secretary of State Hamas uses civilians as human shields
2023-10-20 20:07:02+00:00,1715459629923147868,@AvichayAdraee حماس المقاومة انضف واشرف من الصهاينة الارهابيين القتله https://t.co/9SdjxqVtR1,ar,0,0,1381290630912094209,"Hamas, the resistance, is cleaner and more honorable than the murderous terrorist Zionists"
2023-10-20 20:06:59+00:00,1715459620263629299,"@dhahran101 @TareqAlSuwaidan كل من يجاوبك ليس لديه اجابه الا ان يسبك او يشتم اهلك اويشكك في عقلك

هذا هو الوضع من سنين 
لا تنتظر منهم إجابة 
يجمعون المتناقضات
هناك قادة حماس وسفارة اسرائيل
هناك قد تقوم حملة إغاثة ل غزه وفي ذات الوقت الغاز يذهب الى اسرائيل
الاخوان يشتمون امريكا وابنائهم مبتعثون هناك",ar,0,0,1207033632101163010,"Everyone who answers you has no answer except to insult you, insult your family, or doubt your mind. This has been the situation for years. Do not expect an answer from them. They bring together contradictions. There are Hamas leaders and the Israeli embassy there. There may be a relief campaign for Gaza, and at the same time the gas goes to Israel. The Brotherhood insults America and their sons are on delegation. there"
2023-10-20 20:06:58+00:00,1715459613036867820,@Omar_Madaniah عميل الصهيونيه يكفي ان حماس السنيه تشكرههم على مساعدتهم لها وانت تفرح لقتل الفلسطينيين,ar,0,0,1345830360668663810,The agent of Zionism. It is enough for Sunni Hamas to thank them for their help and for you to rejoice at the killing of Palestinians
2023-10-20 20:06:55+00:00,1715459602924314774,"@Mehmetcanbekli1 شكل الذي صنع لي اسرائيل نظام المراقبه فرنسافجن جنونها مع اسرائيل من اختراق حماس لنظامهم.
اختراق حماس صفعه قويه افقدتهم صوابهم،ليس بالسهل ان يستوعبواهذه الصفعه،كانوايظنواانهم مسيطرين حتى 
على مرورنمله،وبيوم وليله اجسادبشريه تعبرالخط الدافعي دون ان يكون هناك انذار من نظام المراقبه",ar,0,0,1656858684973019138,"France created the surveillance system for Israel. It went crazy with Israel because of Hamas’s penetration of their system. Hamas’s penetration was a strong blow that made them lose their minds. It is not easy for them to comprehend this blow. They thought they were in control of even the passage of an ant, and day and night human bodies cross the thrust line without there being a warning from the surveillance system."
2023-10-20 20:06:55+00:00,1715459601267601607,@AvichayAdraee تعيش الاسلحة وتحيا دواعش حماس التي اذلتكم امام العالم ..قال جيش لا يقهر قال.. #جيش الحفاظات,ar,0,1,1314981012724756480,"Long live the weapons, long live ISIS, Hamas, which humiliated you before the world. The army said it was invincible. The army of diapers said"
2023-10-20 20:06:53+00:00,1715459594137239655,"@Russianowarabic حلو موضوع ان وكالتهم تعلن انها فجرت مستشفى لانه فيه ذخيره
وبعدها تقول ان اللي فجر المستشفى صاروخ حماس 

والحين تقول مافي دليل انه المستشفى تعرض لضربة 😂

#نوع_فاحر
#عندما_تعطى_المنابر_للاقزام",ar,0,0,1409235015213400080,"It is a good thing that their agency announces that it blew up a hospital because there was ammunition in it, and then it says that the one who blew up the hospital was a Hamas missile, and then it says that there is no evidence that the hospital was subjected to a severe attack when platforms are given to dwarves."
2023-10-20 20:06:52+00:00,1715459588055601657,"@alfailkawi86 ايران واسرائيل لهم هدف مشترك وعقيدة قتالية واحدة وهي تمزيق وضرب العرب بالعرب بايدي ابناء نفس البلد لذلك :
#الحشد_الشعبي مزق #العراق
و #حزب_الله مزق #لبنان 
و #العلويين مزقوا #سوريا 
و #الحوثيين مزقوا #اليمن 
و #حماس يمزق #الفلسطينيين
مع شديد الاسف هذا وضعنا الان.
#طوفان_الاقصى https://t.co/dKo44xcJFV",ar,0,0,341524691,"Iran and Israel have a common goal and one combat doctrine, which is to tear apart and strike Arabs with Arabs at the hands of the people of the same country. Therefore, the Popular Mobilization Forces tore apart Iraq, Hezbollah tore apart Lebanon, the Alawites tore apart Syria, the Houthis tore apart Yemen, and Hamas is tearing apart the Palestinians. With great regret, this is our situation now, the Al-Aqsa flood."
2023-10-20 20:06:50+00:00,1715459580694585419,"#فلسطين_قضيتنا ملالي طهران للأسف هم من يديرون مواجهة حماس واعوانها.. والهدف قتل العرب بصفة خاصة والمسلمين السنة بصفة عامة والدليل ما يحدث للأبرياء بغزة
الا يكفي ان الشعب الايراني يرددون لقائد احفاد ابن سبأ الموت للدكتاتور..!! انا لله وانا اليه راجعو
اللهم وحد قلوب وكلمة امة محمد… https://t.co/y7d5GZmGw8",ar,0,0,1078703474269974528,"Palestine is our cause, the mullahs of Tehran, unfortunately, are the ones managing the confrontation with Hamas and its agents. The goal is to kill Arabs in particular and Sunni Muslims in general. The evidence is what is happening to innocent people in Gaza. Isn’t it enough that the Iranian people are chanting to the leader of the descendants of Ibn Saba, “Death to the dictator?” We belong to God and to Him we shall return. Oh God, unite the hearts and word of the nation of Muhammad."
2023-10-20 20:06:49+00:00,1715459578240913802,"#طوفان_الأقصى اقوي ✊🏽💪🏽
#حماس_تنتصر 
#فلسطين_تقاوم 
#فلسطين_قضية_الشرفاء https://t.co/xylFxo0pYl",ar,0,0,1616068988,"Al-Aqsa flood, the strongest Hamas, Palestine wins, Palestine resists the honorable cause"
2023-10-20 20:06:49+00:00,1715459577074864495,"@RD_turk ينطبق على هذه المظاهرات التي تتكلم عنها المثل العربي: ""أوسعتهم شتمًا وساروا بالإبل""
ملأتم الفضاء ضجيجا، والضجيج لا يسمن لا يغني من جوع
فلسان حالكم يا حماس قامري بأهل عزة ونحن نصفق لك وليمت أهل غزة 
 وهكذا هي نصرة فلسطين في نظرة
شاهت الوجوه",ar,0,0,956390696352665601,"The Arab proverb applies to these demonstrations that you are talking about. You insulted them and marched with camels. You filled the space with noise, and the noise does not fatten or relieve hunger. So, Hamas, take a gamble on the people of Izza and we applaud you. Let the people of Gaza die. This is how you support Palestine in a bleary-eyed look."
2023-10-20 20:06:49+00:00,1715459576521170981,@AvichayAdraee حماس كشفت عورتكم يابني صهيون بسلاح شخصي وصنع محلي وانت تعرف كمية الحرب عليها من قبل الصديق والعدو.فما بالك لو تم دعم حماس بجميع الأسلحة لقتالكم ايها المحتلين لتركتم ارض فلسطين قبل القتال ..القادم اشد وانكى يابني صهيون 🇵🇸✌️,ar,0,0,1171828031079534593,"Hamas has exposed your private parts, O son of Zion, with personal and locally made weapons, and you know the extent of the war against it by friend and enemy. So what if Hamas were supported with all weapons to fight you, occupiers? You would have left the land of Palestine before the coming fight is more severe and cruel, O son of Zion."
2023-10-20 20:06:47+00:00,1715459569835544734,@EdyCohen ماقدرتم على الف رجل من حماس,ar,0,0,763456425444118528,You could not defeat a thousand men from Hamas
2023-10-20 20:06:47+00:00,1715459568350765060,@AvichayAdraee من يدافع عن وطنه يحق له ان يفعل ما يشاء اكانت حماس او الجهاد,ar,0,0,625756090,"Whoever defends his country has the right to do whatever he wants, whether it is Hamas or jihad"
2023-10-20 20:06:46+00:00,1715459564152242669,"عسقلان والصهاينة تحترق بصاروخية المقاومة حماس 
#طوفان_الأقصى https://t.co/S1ivBdDDo8",ar,0,0,1262303096371380224,"Ashkelon and the Zionists are burning with the resistance rocket, Hamas, Al-Aqsa flood"
2023-10-20 20:06:46+00:00,1715459562742981101,"القوات: لبنان قضيتي

سنة ٢٠١١ دعمو الثورة السورية
سنة ٢٠١٢ سافرو مع وفد ١٤ آذار على قطاع غزة تضامناً مع حماس
عملو وفود وجولات دعماً للنازحين السوريين
على خيمة السفير السعودي رايحين جايين
بحرب روسيا أوكرانيا طبلو لزيلينسكي 
وقت المظاهرات بإيران طبلو للمتظاهرين

بس لبنان قضيتي 🤣",ar,0,0,1332420484298903553,"The forces, Lebanon, my cause in 2011. They supported the Syrian revolution in 2012. They traveled with the March 14 delegation to the Gaza Strip in solidarity with Hamas. They made delegations and tours in support of the displaced Syrians at the Saudi ambassador’s tent. We are coming and going to war. Russia and Ukraine. Drum for Zelensky at the time of demonstrations in Iran. Drum for the demonstrators, but Lebanon is my cause."
2023-10-20 20:06:46+00:00,1715459562315067504,"@AJArabic الفلسطينيون أغبياء. في البداية ذبحوا العائلات. الآن سوف يطلبون المساعدة من العالم.

Hamas_is_ISIS
#The_west_is_next 
#Israel 
#FreePalestinFromHamas 
#حرروا_فلسطين_من_حماس https://t.co/Ksbigiy0cA",ar,0,0,1713473373563424768,The Palestinians are stupid in the beginning. They slaughtered families. Now they will ask the world for help. Free Palestine from Hamas
2023-10-20 20:06:45+00:00,1715459560884883924,@NewsNow4USA عندما يخرجون الرهائن صدقني من اوروبا الى امريكا وحتى بعض العرب راح يحرقو حماس مجرد وقت فقط اياكم التخلي عن دم الشعب غزة,ar,0,0,1186739194422595587,"When they take out the hostages, believe me, from Europe to America, and even some Arabs will burn Hamas. It's just a matter of time. Don't give up the blood of the people of Gaza."
2023-10-20 20:06:41+00:00,1715459544912982101,أعلن #الجيش_الإسرائيلي إنه قتل مسؤول تطوير الأسلحة بحركة #حماس محمد صبيح https://t.co/jjGbQ5rFIe,ar,0,0,1171489023291879427,The Israeli army announced that it had killed Hamas weapons development official Muhammad Sobeih
2023-10-20 20:06:41+00:00,1715459544350925021,@Roaastudies حماس للشرفاء  مش لشرميط والخونه,ar,0,0,1626631762766856219,"Hamas is for the honorable, not for the traitors and traitors"
2023-10-20 20:06:41+00:00,1715459542845210926,"@AlArabiya_Brk اخجلوا یا اخونج المنافقين. قیادتکم في حماس تنفذ خطة إيران و تل أبيب لتهجير اهل غزة الى سيناء.  إيران التي قتلت الفلسطينيين في سوريا و العراق

https://t.co/blGJaUjysD",ar,0,0,1684280433784000516,"Be ashamed, you hypocritical brothers. Your leadership in Hamas is implementing the plan of Iran and Tel Aviv to displace the people of Gaza to Sinai. Iran is the one that killed the Palestinians in Syria and Iraq."
2023-10-20 20:06:41+00:00,1715459541435887681,@halgawi المانيا تود ترحيل داعمي حماس   وانتم تضعونهم بالسجن ... حسبنا الله ونعم الوكيل,ar,0,0,1477321719123693578,"Germany wants to deport Hamas supporters, but you are putting them in prison. God is sufficient for us, and He is the best disposer of affairs"
2023-10-20 20:06:39+00:00,1715459536176152768,"""حماس"" اهدت قطر رهينتين، في لحظة وضع العلاقات الاميركية القطرية تحت الضوء",ar,0,0,2816904062,"Hamas gave Qatar two hostages, at a moment when US-Qatari relations were put in the spotlight"
2023-10-20 20:06:39+00:00,1715459535047917720,@AvichayAdraee هل هده هي القديفة التي ستخدمتها حماس في تدمير المستشفى ؟,ar,0,0,918558147865964544,Is this the missile Hamas used to destroy the hospital?
2023-10-20 20:06:37+00:00,1715459528173519022,اهو ده بقى من المندسين الى عايشين وسطينا لما حماس بتقتل اخوه فى القوات المسلحه بيخرس ولما قطر بتتعاون مع اسرائيل يقول اصل مصر مش وسيط وضد المقاومه وضد حماس .. انتم مطرودين من رحمه ربنا لانكم بتساعدوا فى اراقه الدم وايديكم ملوثه بالدم الاطفال والنساء الى ماتت زيكم زى المحتل https://t.co/0hBTzJvqdf,ar,0,0,2452077810,"He is one of the infiltrators who are living among us. When Hamas kills his brother in the armed forces, he becomes silent, and when Qatar cooperates with Israel, he says that the origin of Egypt is not a mediator, and against the resistance and against Hamas. You are expelled from the mercy of our Lord because you help in the shedding of blood, and your hands are stained with the blood of children and women who died like you, like the occupier."
2023-10-20 20:06:36+00:00,1715459523937214587,"@IsraelArabic اللهم انصر حماس على الكيان المغتصب و قاتلي الاطفال و الابرياء 
عاشت فلسطين حرة ابية",ar,0,0,1088872782413352961,"Oh God, grant Hamas victory over the usurping entity and the killers of children and innocents. Long live a free and proud Palestine."
2023-10-20 20:06:36+00:00,1715459523530350864,على حماس الا تطلق اي من الاسرى,ar,0,0,1592917590481018880,Hamas must not release any of the prisoners
2023-10-20 20:06:35+00:00,1715459517792559560,"حماس: تهديد جيش العدو بقصف هذه الأماكن يُعَدُّ جريمة حرب جديدة يندى لها جبين الإنسانية، لا سيّما بعد قصف المستشفى المعمداني، واستشهاد قرابة 500 من النازحين فيه
#طوفان_الأقصى 
#اليمن_مع_فلسطين 
#غزة_تحت_القصف 
#لستم_وحدكم",ar,0,0,1515461769359241217,"Hamas’s threat to the enemy army to bomb these places is considered a new war crime that shames humanity, especially after the bombing of the Baptist Hospital, and the martyrdom of a relative of those displaced there. The Al-Aqsa flood. Yemen with Palestine. Gaza under bombardment. You are not alone."
2023-10-20 20:06:35+00:00,1715459517222178904,#متابعة | حركة حماس: تهديد جيش الاحتلال بقصف مستشفى القدس ومقر جمعية الهلال الأحمر الفلسطيني في  غزة، والذي يأوي بداخله أكثر من 12 ألف نازح، إضافة إلى أكثر من 400 مريض؛ يُعَدُّ جريمة حرب جديدة يندى لها جبين الإنسانية، لا سيّما بعد قصف المستشفى المعمداني، واستشهاد  500 من النازحين,ar,0,0,328591112,"Hamas follows up on the occupation army’s threat to bomb Al-Quds Hospital and the headquarters of the Palestinian Red Crescent Society in Gaza, which are housing more than a thousand displaced people, in addition to more than one patient; It is considered a new war crime that devastates humanity, especially after the bombing of the Baptist Hospital and the martyrdom of displaced people."
2023-10-20 20:06:35+00:00,1715459516710490232,@POTUS حماس ناس محترمة مش زيك مجرم حرب,ar,0,0,1723357682,"Hamas is a respectable people, not a war criminal like you"
2023-10-20 20:06:34+00:00,1715459515749953821,@SWUArabic الموت لدواعش حماس الارهابية,ar,0,0,1699345721227350016,Death to the terrorist Hamas
2023-10-20 20:06:34+00:00,1715459514210689500,"@ml_y1 مثلما قامت قطر بتسهيل سيطرة طالبان على كابل
ستقوم بتسهيل سيطرة حماس على تل ابيب...
موزه دي جابت افض انواع الموز",ar,0,0,2832898980,"Just as Qatar facilitated the Taliban’s control over Kabul, it will facilitate Hamas’ control over Tel Aviv. This banana brought the best types of bananas."
2023-10-20 20:06:33+00:00,1715459510062477454,@AJABreaking كان بإمكان قطر الضغط لإيصال المساعدات أولا قبل تحرير الرهينتين خاصة وأنها تحضى بتقدير خاص من حماس,ar,0,0,1451271811254136834,"Qatar could have pressed to deliver aid first before freeing the two hostages, especially since it enjoys special appreciation from Hamas."
2023-10-20 20:06:33+00:00,1715459509550793033,"@wogstralien @rahoufz @YasMohammedxx بصرف النظر عن تحوله المسيحيه أكثر ناس اضروا من حماس هم المصريين فى العشر سنوات الماضيه 
والشعب الفلسطينى بغزه قد اضير بسبب عدم تقديرهم للأحداث
واسرائيل أيضا عنصريه ووحشيه فى رد الفعل",ar,0,0,1218310468898643973,"Aside from his conversion to Christianity, the people most harmed by Hamas are the Egyptians in the past ten years, and the Palestinian people in Gaza have been harmed because of their lack of appreciation for the events. Israel is also racist and brutal in its response."
2023-10-20 20:06:32+00:00,1715459505171894545,"انا كمواطن #سعودي لايهمني مصير #حماس_الارهابية بفلسطين لامن قريب ولامن بعيييد ….

وصلت المعلومة 👌",ar,0,0,3075558858,"As a Saudi citizen, I do not care about the fate of the terrorist Hamas in Palestine, neither for security in the near future nor for security in the near future. The information has arrived."
2023-10-20 20:06:32+00:00,1715459504727310748,ممكن تخبرنا حماس شو المقابل؟ ولا كالعادة مارح تخبر حدا؟ https://t.co/nxfmu89Q1V,ar,0,0,1304806868670386178,"Can you tell us what Hamas is in return? And as usual, you won't tell anyone?"
2023-10-20 20:06:32+00:00,1715459504291078461,وزير الخارجية الأميركي: ما تقوم به إسرائيل لضمان عدم حدوث عمليات حماس مجددا #العربية_عاجل,ar,0,1,23573083,US Secretary of State What Israel is doing to ensure that Hamas operations do not occur again Al Arabiya Urgent
2023-10-20 20:06:30+00:00,1715459497932566770,@Architect200583 @AhmadAl818y اهو ده بقى من المندسين الى عايشين وسطينا لما حماس بتقتل اخوه فى القوات المسلحه بيخرس ولما قطر بتتعاون مع اسرائيل يقول اصل مصر مش وسيط وضد المقاومه وضد حماس .. انتم مطرودين من رحمه ربنا لانكم بتساعدوا فى اراقه الدم وايديكم ملوثه بالدم الاطفال والنساء الى ماتت زيكم زى المحتل,ar,0,0,2452077810,"He remains one of the infiltrators who live among us. When Hamas kills his brother in the armed forces, he mutes and when Qatar cooperates with Israel, he says that the origin of Egypt is not a mediator, and against the resistance and against Hamas. You are expelled from the mercy of our Lord because you help in the shedding of blood, and your hands are stained with the blood of children and women who died like you, like the occupier."
2023-10-20 20:06:29+00:00,1715459495034323452,@yahyalye ده اكيد بس هي لو عايزه تفيض علي قاده حماس المصنفة ارهابيه كانت تطلب من قطر تسلمها هنيه ومشعل والناس دي,ar,0,0,1175222873042116608,"This is certain, but if she wanted to attack the leaders of Hamas, which is classified as a terrorist organization, she would have asked Qatar to extradite Haniyeh, Meshal, and these people."
2023-10-20 20:06:29+00:00,1715459493134262633,الان : هجمات المقاومة علئ عسقلان #كتائب_القسام #المقاومه_الفلسطينية #حماس #فلسطين_تقاوم https://t.co/cLmtdX9zkS,ar,0,0,1172256966741233688,"Now the resistance attacks on Ashkelon, the Al-Qassam Brigades, the Palestinian resistance, Hamas Palestine is resisting"
2023-10-20 20:06:28+00:00,1715459488537317438,@AvichayAdraee الله ينصر حماس واهل غزة  يا كذاب  يا ملعون الوالدين 🥾,ar,0,0,570809278,"May God support Hamas and the people of Gaza, you liar and cursed parents"
2023-10-20 20:06:25+00:00,1715459476046631114,"@Alghamdi_AA بشرى خير،، زبالات الأحزاب التي تثوّر الناس وتجندهم لأجندتها عبر المتاجرة بالأمور الإنسانية إلى مكانها في مزبلة التاريخ مع أمثالك.
لدينا مؤسسات تقوم بما يمكن في محاولة تنظيف وساخة رقصة الموت حماس واسرائيل عن الأبرياء.",ar,0,0,1018854373005430784,"Good news, the rubbish of the parties that revolutionize people and recruit them for their agenda by trading in humanitarian matters to their place in the dustbin of history with people like you. We have institutions that do what they can to try to clean up the filth of the Hamas and Israel dance of death for the innocent."
2023-10-20 20:06:23+00:00,1715459469667119597,"@NoorCraz @CerfiaFR هذي اسرائيلية وتقول انهم يعرفون اين تختبي حماس 
هل ستعلمين اكثر منها؟ https://t.co/hF80Qyu7rX",ar,0,0,1069619510657908736,This is an Israeli woman and she says they know where Hamas is hiding. Would you know more than her?
2023-10-20 20:06:20+00:00,1715459456153047281,@YZaatreh مواجهه دخلت فيها حماس وهي لم تكن مستعده بما فيه الكفايه لرد او  حماية اهل غزه من  بطش العدو,ar,0,0,1479894957238464512,A confrontation in which Hamas entered while it was not sufficiently prepared to respond or protect the people of Gaza from the oppression of the enemy.
2023-10-20 20:06:18+00:00,1715459447823159429,"@OnlinePalEng الفلسطينيون أغبياء. في البداية ذبحوا العائلات. الآن سوف يطلبون المساعدة من العالم.

Hamas_is_ISIS
#The_west_is_next 
#Israel 
#FreePalestinFromHamas 
#حرروا_فلسطين_من_حماس https://t.co/QMIdaV0h2K",ar,0,0,1713473373563424768,The Palestinians are stupid in the beginning. They slaughtered families. Now they will ask the world for help. Free Palestine from Hamas
2023-10-20 20:06:18+00:00,1715459445826769158,"@abdullah113438 هذا الفلم يتكرر مع الشعب الفلسطيني المظلوم من رئيس دولته الكذاب وجماعة حماس  خالد مشعل وهنيه حركة المقاومه الارهابية ،يكرمون عن الاسلام يجمعوا اموال التبرعات 
الين صاروا اعيال الكلب هوامير 
وحزب الله يجمع صواريخ خرده من ايران ويبيع عليهم ويستخدم الشعب الفلسطيني دروع بشريه ..",ar,0,0,719181032,"This movie is repeated with the Palestinian people oppressed by their lying head of state and the Hamas group, Khaled Meshal, and Haniyeh, the terrorist resistance movement. They honor Islam and collect donation money. They have become the butts of the dog Hawamir, and Hezbollah collects scrap missiles from Iran and sells them, and the Palestinian people use them as human shields."
2023-10-20 20:06:17+00:00,1715459441531682988,@ajmubasher اجتثاث ارهاب حماس والجهاد واخواتهما واجب وطني واممي,ar,0,0,2269407838,"Uprooting the terrorism of Hamas, Jihad and their sisters is a national and international duty"
2023-10-20 20:06:16+00:00,1715459439703023942,"هاي المسعدات العربية الي وصلت غزة!!!!😔💔
#IsraelAttack #يلا_على_الحدود #فلسطين_الان #IsraelTerorrist #جازان_الان #الهلال_الخليج #ابو_عبيدة #صحار_تنتفض_لغزه #يوم_الجمعة #معبر_رفح #حماس https://t.co/ZeW6NTXrWc",ar,0,0,1562415826854039553,"This is the Arab aid that arrived in Gaza, come on the border, Palestine now, Jizan now, Al-Hilal Al-Khaleej, Abu Ubaida, Sohar, Gaza rises up on Friday, Rafah crossing, Hamas"
2023-10-20 20:06:12+00:00,1715459421197738212,@eltarik65989 مجازر سببها حماس وياليت لله 😌,ar,0,0,1681888442332979200,"Massacres caused by Hamas, and I hope to God"
2023-10-20 20:06:12+00:00,1715459420979696011,"@Gen_Abdullah1 كل العالم يتحدث عن جرائم الاحتلال وأنه حجم الدمار والقتل الذي قامت به قوات الاحتلال ليس مبرر لهجوم الفصائل الفلسطينية ، ومع هذا مازلنا نعطي للعدو ورقة للتربح منها وهو لوم حماس ، 
يا دكتور ، لو عشت حصار مثل ما يحدث في غزة لتعاونت مع الشيطان الأكبر في سبيل فك هذا الحصار 
الشكوى لله",ar,0,0,1036410750946959360,"The whole world is talking about the crimes of the occupation and that the extent of the destruction and killing carried out by the occupation forces is not a justification for the attacks of the Palestinian factions, and yet we are still giving the enemy a card to profit from, which is blaming Hamas. Doctor, if I had lived through a siege like what is happening in Gaza, I would have cooperated with the Great Satan in order to Break this siege and complain to God"
2023-10-20 20:06:12+00:00,1715459420467896697,@saeedabudahish حماس 😂😂 لاعبين و يوسس عمره 70,ar,0,0,1549485759706669058,The enthusiasm of the players and the loss of his life
2023-10-20 20:06:12+00:00,1715459420015022423,"قادة العرب واولهم قادة حماس يبيعون ويتاجرون في أرواح فلسطين 
وشكرا",ar,0,0,922535611692670978,"Arab leaders, the first of whom are Hamas leaders, are selling and trading in the lives of Palestine. Thank you"
2023-10-20 20:06:09+00:00,1715459408560369899,"@OnlinePalEng الفلسطينيون أغبياء. في البداية ذبحوا العائلات. الآن سوف يطلبون المساعدة من العالم.

Hamas_is_ISIS
#The_west_is_next 
#Israel 
#FreePalestinFromHamas 
#حرروا_فلسطين_من_حماس https://t.co/RsvBgUC9s8",ar,0,0,1713473373563424768,The Palestinians are stupid in the beginning. They slaughtered families. Now they will ask the world for help. Free Palestine from Hamas
